account_id,observation_date,is_churn,like_per_month,newfriend_per_month,post_per_month,adview_per_month,dislike_per_month,unfriend_per_month,message_per_month,reply_per_month,account_tenure
11177,01/04/2020,FALSE,12,2,34,15,19,0,21,10,21
11180,01/04/2020,FALSE,32,3,30,37,5,0,95,44,21
11222,01/04/2020,FALSE,3,1,17,3,10,0,15,7,21
11273,01/04/2020,FALSE,13,3,8,10,3,0,10,2,21
11282,01/04/2020,TRUE,46,33,272,120,31,0,28,3,21
11299,01/04/2020,FALSE,8,2,2,4,7,0,101,14,21
11323,01/04/2020,FALSE,34,3,31,39,0,0,97,32,21
11328,01/04/2020,FALSE,103,5,2,6,6,0,30,13,21
11350,01/04/2020,FALSE,8,3,7,4,3,0,16,8,21
11362,01/04/2020,FALSE,36,4,23,23,8,0,1,0,21
11370,01/04/2020,FALSE,3,7,15,17,11,1,1,0,21
11377,01/04/2020,FALSE,65,14,284,110,2,1,4,3,21
11381,01/04/2020,FALSE,40,1,12,3,11,0,229,74,21
11470,01/04/2020,FALSE,2,3,2,2,1,0,3,0,21
11503,01/04/2020,FALSE,6,0,16,9,2,0,8,1,21
11556,01/04/2020,FALSE,20,2,13,10,2,0,5,1,21
11604,01/04/2020,FALSE,59,3,12,10,9,0,6,0,21
11621,01/04/2020,FALSE,3,1,5,4,1,0,19,12,21
11624,01/04/2020,FALSE,124,7,35,53,20,1,1,0,21
11628,01/04/2020,FALSE,31,0,30,22,7,0,228,75,21
11646,01/04/2020,FALSE,200,80,282,54,32,0,62,26,21
11660,01/04/2020,FALSE,22,2,55,8,13,0,1,0,21
11731,01/04/2020,FALSE,15,0,7,18,2,0,95,58,21
11765,01/04/2020,FALSE,9,0,16,9,8,0,43,2,21
11845,01/04/2020,FALSE,37,6,21,4,6,0,4,0,21
12020,01/04/2020,FALSE,20,2,3,13,11,0,12,2,21
12089,01/04/2020,FALSE,6,2,3,0,3,1,3,0,21
932,02/04/2020,FALSE,40,3,6,0,3,0,35,20,80
3264,02/04/2020,FALSE,89,6,3,12,3,0,176,66,80
3648,02/04/2020,TRUE,20,1,14,20,1,0,5,1,80
3757,02/04/2020,TRUE,3,0,3,3,3,1,17,2,80
3934,02/04/2020,FALSE,8,1,30,11,3,0,5,0,80
4996,02/04/2020,TRUE,3,5,8,9,4,1,4,0,80
5111,02/04/2020,TRUE,405,18,43,44,7,3,133,40,80
5729,02/04/2020,TRUE,9,2,1,16,3,0,0,0,80
6544,02/04/2020,TRUE,134,1,78,82,41,1,0,0,80
6895,02/04/2020,TRUE,20,2,4,6,40,1,44,22,80
6978,02/04/2020,FALSE,1,3,0,3,4,1,11,0,80
7577,02/04/2020,TRUE,210,7,117,59,10,0,6,1,80
8129,02/04/2020,FALSE,14,1,3,11,3,0,8,12,80
8307,02/04/2020,FALSE,2,5,6,4,4,0,14,5,80
8642,02/04/2020,FALSE,3,3,5,1,1,0,5,4,80
8733,02/04/2020,TRUE,15,27,17,35,1,1,7,0,80
8831,02/04/2020,FALSE,11,5,8,11,3,0,3,2,80
9301,02/04/2020,TRUE,17,1,6,6,1,0,6,6,80
9781,02/04/2020,TRUE,6,4,17,18,5,0,5,1,80
10212,02/04/2020,FALSE,3,0,0,0,6,0,7,3,49
10470,02/04/2020,TRUE,117,3,29,35,10,0,62,26,49
11041,02/04/2020,FALSE,289,19,157,62,23,0,14,1,20
11046,02/04/2020,FALSE,9,3,5,14,1,0,54,29,20
11059,02/04/2020,FALSE,18,5,19,17,3,0,34,8,20
11088,02/04/2020,FALSE,26,7,4,8,26,0,11,7,20
11145,02/04/2020,FALSE,6,6,10,7,5,0,19,1,20
11202,02/04/2020,FALSE,96,6,35,15,3,0,33,11,20
11245,02/04/2020,FALSE,3,1,5,3,9,0,29,14,20
11258,02/04/2020,FALSE,6,2,8,6,1,0,11,3,20
11268,02/04/2020,FALSE,111,10,75,41,6,0,46,5,20
11270,02/04/2020,FALSE,37,1,65,17,1,0,13,1,20
11284,02/04/2020,FALSE,10,3,13,19,2,0,101,53,20
11355,02/04/2020,FALSE,51,12,94,32,2,0,5,1,20
11416,02/04/2020,FALSE,27,2,2,1,23,0,3,1,20
11450,02/04/2020,FALSE,2,1,8,4,4,1,22,6,20
11507,02/04/2020,FALSE,205,14,17,19,3,0,0,1,20
11525,02/04/2020,FALSE,32,4,23,26,12,0,10,2,20
11547,02/04/2020,FALSE,14,1,6,8,12,0,28,7,20
11614,02/04/2020,FALSE,378,3,44,52,30,1,9,3,20
11642,02/04/2020,FALSE,8,2,1,14,5,0,1,1,20
11651,02/04/2020,FALSE,147,9,67,40,13,0,85,27,20
11677,02/04/2020,FALSE,20,4,5,22,6,0,0,1,20
11686,02/04/2020,FALSE,12,4,20,11,20,0,11,1,20
11760,02/04/2020,FALSE,21,3,3,0,6,1,19,15,20
11764,02/04/2020,FALSE,59,7,32,30,14,0,7,0,20
11776,02/04/2020,FALSE,48,0,38,34,8,0,84,45,20
11829,02/04/2020,FALSE,38,2,2,11,3,0,1,0,20
11883,02/04/2020,FALSE,70,0,6,11,10,1,14,1,20
11908,02/04/2020,FALSE,38,2,3,17,1,0,4,3,20
11945,02/04/2020,FALSE,115,4,13,50,50,0,6,1,20
11953,02/04/2020,FALSE,8,1,6,2,1,0,2,0,20
11957,02/04/2020,FALSE,0,1,0,5,0,1,103,54,20
12043,02/04/2020,FALSE,12,4,10,38,93,0,39,10,20
12067,02/04/2020,TRUE,7,3,21,13,14,1,8,2,20
12071,02/04/2020,FALSE,12,8,44,9,5,0,11,1,20
12091,02/04/2020,FALSE,64,9,26,14,9,0,19,7,20
801,03/04/2020,FALSE,2,3,3,5,6,0,112,37,79
1783,03/04/2020,FALSE,53,2,9,35,6,0,3,0,79
2380,03/04/2020,TRUE,251,5,3,23,9,0,4,0,79
2382,03/04/2020,TRUE,20,4,23,28,26,1,66,28,79
2396,03/04/2020,FALSE,10,2,18,12,4,0,43,7,79
3159,03/04/2020,FALSE,49,6,16,4,9,1,44,3,79
3337,03/04/2020,FALSE,2,1,3,3,0,0,1,0,79
3543,03/04/2020,FALSE,34,2,6,57,7,0,7,0,79
4026,03/04/2020,TRUE,0,0,3,6,11,1,2,2,79
4475,03/04/2020,FALSE,22,2,14,11,10,0,300,138,79
5065,03/04/2020,TRUE,59,12,53,45,36,0,0,0,79
5113,03/04/2020,FALSE,14,1,12,7,16,0,3,1,79
5268,03/04/2020,TRUE,1,0,1,0,1,0,2,0,79
5761,03/04/2020,FALSE,12,1,4,10,7,0,28,11,79
5826,03/04/2020,TRUE,7,5,23,21,6,1,12,2,79
6807,03/04/2020,TRUE,272,6,30,16,13,0,23,11,79
7816,03/04/2020,TRUE,227,13,262,77,7,0,7,2,79
8060,03/04/2020,TRUE,13,4,21,23,6,0,15,9,79
8816,03/04/2020,TRUE,47,7,15,20,9,0,5,5,79
9546,03/04/2020,TRUE,88,8,57,44,4,0,11,2,79
9836,03/04/2020,TRUE,3,0,3,5,1,0,2,0,79
10127,03/04/2020,TRUE,1,0,7,5,5,0,6,11,48
10150,03/04/2020,FALSE,38,2,2,56,0,0,9,6,48
10284,03/04/2020,TRUE,10,0,0,2,4,0,9,5,48
10809,03/04/2020,TRUE,6,0,2,4,0,0,1,2,48
10866,03/04/2020,TRUE,10,1,7,6,6,2,0,1,48
11004,03/04/2020,FALSE,1402,27,129,101,10,0,5,2,19
11015,03/04/2020,FALSE,25,6,18,94,1,0,2,4,19
11026,03/04/2020,FALSE,138,15,20,33,9,0,33,16,19
11048,03/04/2020,FALSE,25,4,7,2,8,1,69,20,19
11052,03/04/2020,FALSE,42,2,3,4,4,0,9,1,19
11098,03/04/2020,FALSE,75,4,27,18,7,0,18,15,19
11102,03/04/2020,FALSE,139,21,39,71,1,0,5,2,19
11133,03/04/2020,FALSE,34,0,16,49,6,0,4,0,19
11153,03/04/2020,FALSE,18,5,17,3,0,0,32,7,19
11156,03/04/2020,FALSE,64,2,4,14,0,1,46,14,19
11157,03/04/2020,FALSE,8,2,0,10,0,1,18,9,19
11241,03/04/2020,FALSE,315,27,16,83,39,0,16,2,19
11265,03/04/2020,FALSE,524,5,128,59,66,0,8,0,19
11317,03/04/2020,FALSE,27,0,14,41,3,0,61,26,19
11327,03/04/2020,FALSE,152,8,25,28,10,0,2,6,19
11330,03/04/2020,FALSE,94,4,58,28,5,0,19,11,19
11346,03/04/2020,FALSE,4,2,5,2,0,0,30,13,19
11351,03/04/2020,FALSE,2,3,0,2,0,0,4,0,19
11359,03/04/2020,FALSE,122,17,33,14,10,0,5,1,19
11393,03/04/2020,FALSE,378,12,67,70,17,0,27,3,19
11427,03/04/2020,FALSE,103,11,65,59,43,0,200,74,19
11429,03/04/2020,FALSE,110,4,16,39,40,3,65,6,19
11436,03/04/2020,FALSE,7,0,2,6,1,0,8,11,19
11456,03/04/2020,FALSE,204,14,96,37,16,0,11,2,19
11491,03/04/2020,FALSE,19,7,6,16,1,0,3,0,19
11501,03/04/2020,FALSE,0,0,9,3,1,0,21,8,19
11516,03/04/2020,FALSE,122,2,95,10,10,0,23,6,19
11539,03/04/2020,FALSE,11,2,14,23,3,0,21,11,19
11554,03/04/2020,FALSE,72,6,44,40,7,0,20,11,19
11578,03/04/2020,FALSE,119,11,124,49,48,0,3,1,19
11579,03/04/2020,FALSE,728,14,743,43,13,1,1,1,19
11657,03/04/2020,FALSE,53,5,60,13,4,2,182,73,19
11659,03/04/2020,FALSE,32,1,17,9,6,0,184,69,19
11682,03/04/2020,FALSE,7,0,0,7,10,0,3,0,19
11698,03/04/2020,FALSE,18,3,9,14,5,0,66,20,19
11708,03/04/2020,FALSE,20,3,5,1,27,1,85,32,19
11729,03/04/2020,FALSE,31,0,7,7,1,1,2,2,19
11741,03/04/2020,FALSE,47,7,16,28,10,1,43,14,19
11780,03/04/2020,FALSE,28,10,59,47,7,1,6,1,19
11784,03/04/2020,FALSE,47,11,46,59,3,0,17,11,19
11788,03/04/2020,FALSE,71,0,17,8,10,0,8,2,19
11855,03/04/2020,FALSE,9,5,4,8,6,0,14,8,19
11866,03/04/2020,FALSE,392,16,53,164,32,1,15,4,19
11872,03/04/2020,FALSE,53,1,39,19,38,0,14,1,19
11912,03/04/2020,FALSE,32,1,2,3,8,1,4,0,19
11914,03/04/2020,FALSE,142,15,58,51,2,0,52,27,19
11966,03/04/2020,FALSE,3,0,6,1,1,0,19,4,19
11980,03/04/2020,FALSE,9,1,3,0,3,1,15,9,19
11984,03/04/2020,FALSE,128,21,56,25,11,0,3,1,19
11998,03/04/2020,FALSE,48,2,29,67,17,0,28,5,19
12001,03/04/2020,TRUE,1,0,1,0,1,0,0,1,19
12006,03/04/2020,FALSE,25,6,3,3,1,0,8,2,19
12019,03/04/2020,FALSE,15,4,26,10,2,0,3,0,19
12062,03/04/2020,FALSE,24,0,12,3,11,0,5,0,19
12070,03/04/2020,TRUE,2,1,2,6,4,0,1,0,19
12075,03/04/2020,FALSE,443,11,82,38,19,0,10,4,19
12078,03/04/2020,TRUE,33,4,10,18,7,1,10,4,19
12086,03/04/2020,FALSE,127,3,15,30,6,1,9,4,19
466,04/04/2020,TRUE,23,2,8,20,7,1,7,1,78
1926,04/04/2020,TRUE,18,4,31,7,4,0,2,1,78
2817,04/04/2020,TRUE,8,1,4,18,3,0,3,0,78
3418,04/04/2020,TRUE,40,5,4,29,7,0,86,36,78
4177,04/04/2020,TRUE,2,3,10,17,25,1,35,15,78
4310,04/04/2020,TRUE,50,24,34,200,13,0,166,87,78
5430,04/04/2020,TRUE,7,5,6,11,3,1,1,1,78
5828,04/04/2020,TRUE,57,9,6,18,2,0,2,0,78
6305,04/04/2020,TRUE,21,7,3,4,43,0,3,4,78
6904,04/04/2020,TRUE,5,0,1,4,6,0,17,11,78
7024,04/04/2020,TRUE,68,17,87,20,4,0,3,0,78
7673,04/04/2020,TRUE,1,1,0,3,4,0,0,0,78
7999,04/04/2020,TRUE,6,4,9,20,4,0,34,3,78
9522,04/04/2020,TRUE,120,6,13,18,6,0,2,4,78
11007,04/04/2020,TRUE,14,0,15,15,11,0,1,2,18
11057,04/04/2020,FALSE,42,16,43,32,14,0,25,6,18
11090,04/04/2020,FALSE,37,5,11,14,3,0,15,2,18
11105,04/04/2020,FALSE,44,3,16,5,11,0,4,1,18
11110,04/04/2020,FALSE,104,7,25,84,10,0,12,7,18
11117,04/04/2020,FALSE,24,1,2,4,1,0,48,13,18
11154,04/04/2020,FALSE,17,4,8,2,2,0,37,9,18
11176,04/04/2020,FALSE,13,5,6,42,6,1,6,4,18
11225,04/04/2020,FALSE,91,11,71,32,8,0,16,8,18
11281,04/04/2020,TRUE,29,2,19,28,31,2,10,0,18
11309,04/04/2020,FALSE,177,2,50,69,23,0,13,4,18
11321,04/04/2020,FALSE,50,2,7,21,4,0,83,23,18
11343,04/04/2020,FALSE,9,1,2,8,0,0,3,6,18
11414,04/04/2020,FALSE,220,31,25,65,21,0,2,0,18
11451,04/04/2020,FALSE,22,11,11,14,19,0,14,2,18
11462,04/04/2020,FALSE,48,10,22,34,9,0,1,0,18
11505,04/04/2020,FALSE,12,4,0,4,2,1,7,0,18
11550,04/04/2020,FALSE,12,4,6,7,2,0,2,1,18
11775,04/04/2020,FALSE,2,4,65,4,0,1,4,1,18
11791,04/04/2020,TRUE,19,0,5,3,5,0,2,2,18
11835,04/04/2020,FALSE,6,0,8,6,1,1,9,2,18
11860,04/04/2020,FALSE,30,4,5,12,6,0,23,7,18
11935,04/04/2020,TRUE,177,0,19,43,13,0,8,1,18
11944,04/04/2020,FALSE,70,1,6,8,5,0,110,58,18
11960,04/04/2020,FALSE,13,1,8,2,7,0,3,1,18
12093,04/04/2020,FALSE,15,3,12,29,1,0,12,6,18
204,05/04/2020,TRUE,17,2,7,59,0,0,1,2,84
438,05/04/2020,TRUE,5,10,20,3,9,0,3,2,84
2641,05/04/2020,TRUE,13,4,2,12,5,1,37,4,84
3787,05/04/2020,TRUE,19,1,51,22,14,1,26,8,84
3792,05/04/2020,TRUE,9,1,5,5,7,0,8,2,84
7410,05/04/2020,TRUE,28,3,20,20,34,1,4,1,84
7613,05/04/2020,TRUE,21,1,2,9,4,1,0,0,84
7819,05/04/2020,TRUE,11,0,3,4,3,1,3,3,84
8819,05/04/2020,TRUE,9,0,6,29,9,1,13,9,84
9997,05/04/2020,TRUE,12,0,1,3,11,1,9,3,84
10204,05/04/2020,TRUE,51,6,10,3,17,0,9,3,53
10755,05/04/2020,TRUE,12,0,0,7,3,0,57,28,53
10921,05/04/2020,TRUE,4,5,7,11,9,0,11,2,53
11051,05/04/2020,FALSE,10,3,13,19,22,2,141,17,24
11053,05/04/2020,FALSE,73,0,17,14,4,1,172,60,24
11075,05/04/2020,FALSE,20,1,9,14,5,0,44,31,24
11104,05/04/2020,FALSE,29,3,18,40,7,0,38,6,24
11114,05/04/2020,FALSE,14,13,25,28,27,0,165,51,24
11155,05/04/2020,FALSE,48,3,18,27,0,0,19,16,24
11172,05/04/2020,FALSE,375,6,66,76,10,0,700,263,24
11313,05/04/2020,FALSE,32,4,27,11,24,0,3,1,24
11322,05/04/2020,FALSE,62,7,13,27,7,0,48,29,24
11358,05/04/2020,FALSE,26,12,14,132,2,0,1,1,24
11378,05/04/2020,FALSE,47,8,43,62,4,1,1,0,24
11399,05/04/2020,FALSE,61,1,7,7,21,0,19,7,24
11407,05/04/2020,FALSE,52,8,64,164,17,0,20,6,24
11409,05/04/2020,FALSE,133,27,50,59,45,1,17,1,24
11475,05/04/2020,FALSE,114,2,22,14,5,0,72,28,24
11480,05/04/2020,FALSE,74,0,5,4,5,1,242,78,24
11511,05/04/2020,FALSE,187,7,22,18,7,0,33,10,24
11541,05/04/2020,FALSE,57,7,17,32,18,0,0,0,24
11558,05/04/2020,FALSE,15,1,9,3,2,0,6,1,24
11562,05/04/2020,FALSE,7,1,6,2,10,0,2,2,24
11610,05/04/2020,FALSE,262,16,22,2,42,1,5,1,24
11631,05/04/2020,FALSE,478,67,133,104,22,0,11,3,24
11693,05/04/2020,FALSE,203,3,6,135,43,0,271,115,24
11710,05/04/2020,FALSE,12,7,42,23,13,0,1,3,24
11799,05/04/2020,FALSE,51,4,14,8,12,0,12,1,24
11800,05/04/2020,FALSE,129,3,34,13,4,2,1,0,24
11831,05/04/2020,FALSE,35,10,15,38,4,0,10,10,24
11868,05/04/2020,TRUE,9,3,48,9,33,0,1,0,24
11869,05/04/2020,FALSE,67,5,9,6,51,0,47,22,24
11884,05/04/2020,FALSE,26,2,24,25,1,0,122,83,24
11893,05/04/2020,FALSE,53,36,47,45,9,1,5,2,24
11927,05/04/2020,FALSE,160,12,79,73,3,2,0,0,24
11963,05/04/2020,FALSE,47,3,5,15,2,0,68,19,24
11976,05/04/2020,FALSE,8,7,29,17,1,0,2,2,24
12021,05/04/2020,FALSE,28,2,20,12,5,0,2,1,24
12057,05/04/2020,TRUE,18,2,1,9,11,1,3,3,24
12063,05/04/2020,FALSE,44,6,17,5,10,0,21,6,24
12094,05/04/2020,FALSE,64,2,15,46,39,0,31,22,24
26,06/04/2020,TRUE,10,1,4,2,31,2,6,0,83
866,06/04/2020,TRUE,2,0,8,3,1,0,2,6,83
1158,06/04/2020,TRUE,88,5,47,28,10,0,21,10,83
1701,06/04/2020,TRUE,19,1,5,5,14,0,5,7,83
3719,06/04/2020,TRUE,3,0,24,2,1,1,3,1,83
4716,06/04/2020,TRUE,126,12,30,56,4,0,18,18,83
5563,06/04/2020,TRUE,19,2,24,35,4,0,6,3,83
6352,06/04/2020,TRUE,59,7,43,38,50,0,76,39,83
7104,06/04/2020,TRUE,6,0,8,6,6,0,15,3,83
7810,06/04/2020,TRUE,112,3,72,48,33,0,186,86,83
7865,06/04/2020,TRUE,7,0,1,2,1,1,5,0,83
8172,06/04/2020,TRUE,38,1,6,3,2,2,20,10,83
8706,06/04/2020,TRUE,142,12,35,27,19,0,2,0,83
8810,06/04/2020,TRUE,54,2,2,21,2,2,0,0,83
9856,06/04/2020,TRUE,11,3,6,7,5,1,10,12,83
10303,06/04/2020,TRUE,6,0,2,9,3,0,15,0,52
11010,06/04/2020,FALSE,44,2,4,18,3,0,40,18,23
11060,06/04/2020,FALSE,6,1,3,5,1,0,41,26,23
11081,06/04/2020,FALSE,39,9,22,1,2,0,15,1,23
11085,06/04/2020,FALSE,18,9,33,103,10,0,559,45,23
11089,06/04/2020,FALSE,39,2,82,22,5,0,2,1,23
11162,06/04/2020,FALSE,41,9,36,9,62,0,11,8,23
11192,06/04/2020,FALSE,29,0,6,0,0,1,6,4,23
11231,06/04/2020,FALSE,25,2,13,33,3,0,1,2,23
11254,06/04/2020,FALSE,26,2,0,5,2,0,18,4,23
11267,06/04/2020,FALSE,25,2,22,130,4,0,19,6,23
11289,06/04/2020,FALSE,40,4,16,23,38,1,273,134,23
11301,06/04/2020,FALSE,13,2,20,5,0,0,1,2,23
11329,06/04/2020,FALSE,8,1,3,4,0,0,65,41,23
11335,06/04/2020,FALSE,64,0,28,16,4,0,44,6,23
11338,06/04/2020,FALSE,130,25,12,24,30,0,8,2,23
11388,06/04/2020,FALSE,71,14,13,71,3,0,41,14,23
11424,06/04/2020,TRUE,5,1,0,0,3,1,0,0,23
11433,06/04/2020,FALSE,18,0,4,7,3,0,316,142,23
11523,06/04/2020,TRUE,7,1,2,5,3,0,1,0,23
11529,06/04/2020,FALSE,57,3,8,34,14,1,185,59,23
11538,06/04/2020,FALSE,89,3,32,37,16,0,10,2,23
11552,06/04/2020,FALSE,14,0,5,3,7,0,51,19,23
11576,06/04/2020,FALSE,83,7,18,31,41,1,27,16,23
11704,06/04/2020,FALSE,66,18,36,95,20,1,8,3,23
11721,06/04/2020,FALSE,14,5,24,51,36,0,15,3,23
11749,06/04/2020,FALSE,229,8,69,66,4,0,95,30,23
11779,06/04/2020,FALSE,9,0,3,12,1,0,5,2,23
11826,06/04/2020,FALSE,107,2,34,19,6,1,982,333,23
11857,06/04/2020,TRUE,25,2,3,16,0,1,2,0,23
11959,06/04/2020,FALSE,10,3,17,8,3,0,0,1,23
12018,06/04/2020,FALSE,23,4,20,15,6,0,15,2,23
12069,06/04/2020,FALSE,5,0,9,4,40,1,20,11,23
12080,06/04/2020,FALSE,24,2,5,1,5,0,42,22,23
2053,07/04/2020,TRUE,106,3,16,10,5,0,2,1,82
4472,07/04/2020,TRUE,21,3,2,4,4,1,11,3,82
6313,07/04/2020,TRUE,33,3,5,37,23,1,9,8,82
6334,07/04/2020,TRUE,54,3,64,98,9,0,0,1,82
7088,07/04/2020,TRUE,5,0,5,1,1,2,9,3,82
7646,07/04/2020,TRUE,17,3,8,34,43,1,75,21,82
7843,07/04/2020,TRUE,29,0,9,4,18,1,1,0,82
8395,07/04/2020,TRUE,17,1,7,5,2,1,200,91,82
9256,07/04/2020,TRUE,15,1,26,11,36,0,283,129,82
10302,07/04/2020,TRUE,11,2,0,18,5,0,20,22,51
11039,07/04/2020,FALSE,113,1,32,30,8,0,11,4,22
11238,07/04/2020,TRUE,21,2,3,4,20,0,2,0,22
11247,07/04/2020,FALSE,15,4,5,10,3,1,10,1,22
11293,07/04/2020,FALSE,26,8,8,3,4,1,31,15,22
11302,07/04/2020,TRUE,0,0,0,2,2,0,2,1,22
11431,07/04/2020,FALSE,36,2,24,109,26,1,53,21,22
11432,07/04/2020,FALSE,0,0,3,22,2,0,45,12,22
11434,07/04/2020,FALSE,37,7,66,67,9,0,84,10,22
11453,07/04/2020,FALSE,15,2,2,7,3,0,13,11,22
11488,07/04/2020,TRUE,42,2,0,18,5,0,11,2,22
11521,07/04/2020,FALSE,1,0,9,9,5,1,21,7,22
11594,07/04/2020,FALSE,32,1,5,14,4,0,13,0,22
11728,07/04/2020,FALSE,30,5,11,5,3,0,6,1,22
11816,07/04/2020,FALSE,576,20,80,82,6,1,5,1,22
11822,07/04/2020,FALSE,3,2,42,59,1,0,11,5,22
11840,07/04/2020,FALSE,35,1,37,43,16,0,8,1,22
11922,07/04/2020,FALSE,8,1,1,4,1,0,5,4,22
11956,07/04/2020,FALSE,109,7,60,63,30,0,29,5,22
12068,07/04/2020,FALSE,855,15,31,178,29,0,31,2,22
12090,07/04/2020,FALSE,17,4,12,25,0,1,90,18,22
12092,07/04/2020,FALSE,21,5,5,34,9,0,16,5,22
259,08/04/2020,TRUE,5,0,3,11,11,0,1,0,81
2309,08/04/2020,TRUE,9,1,15,10,13,0,96,43,81
3263,08/04/2020,TRUE,10,1,49,15,18,1,0,0,81
4445,08/04/2020,TRUE,13,2,27,7,43,0,16,5,81
6049,08/04/2020,TRUE,6,1,1,6,6,0,2,1,81
6743,08/04/2020,TRUE,16,1,5,5,15,1,33,19,81
7697,08/04/2020,TRUE,100,3,65,78,20,0,9,2,81
8267,08/04/2020,TRUE,43,2,5,32,22,0,7,1,81
10507,08/04/2020,TRUE,11,5,10,11,3,0,194,91,50
11005,08/04/2020,FALSE,9,0,14,8,14,0,18,4,21
11141,08/04/2020,FALSE,16,4,7,7,5,1,45,16,21
11151,08/04/2020,FALSE,74,5,29,66,11,0,60,18,21
11169,08/04/2020,FALSE,67,6,45,35,23,1,45,10,21
11171,08/04/2020,FALSE,13,2,4,25,4,0,19,4,21
11230,08/04/2020,FALSE,51,37,104,50,238,0,10,3,21
11278,08/04/2020,FALSE,67,4,21,36,4,2,6,2,21
11294,08/04/2020,TRUE,18,0,4,11,0,2,4,0,21
11318,08/04/2020,FALSE,107,6,36,13,9,0,26,17,21
11336,08/04/2020,FALSE,46,2,6,2,3,0,6,1,21
11367,08/04/2020,FALSE,19,5,2,10,45,0,28,22,21
11412,08/04/2020,FALSE,6,3,4,12,10,0,12,7,21
11457,08/04/2020,TRUE,0,0,1,4,3,0,8,3,21
11461,08/04/2020,FALSE,13,3,32,20,18,2,11,0,21
11463,08/04/2020,FALSE,21,0,4,5,2,0,91,22,21
11466,08/04/2020,FALSE,6,5,0,16,8,0,1,1,21
11472,08/04/2020,FALSE,33,6,28,20,3,0,6,2,21
11519,08/04/2020,FALSE,22,1,19,6,10,0,5,1,21
11618,08/04/2020,FALSE,2,5,1,1,1,1,13,4,21
11712,08/04/2020,FALSE,75,7,51,13,16,2,2,0,21
11733,08/04/2020,FALSE,57,4,48,5,12,0,36,25,21
11736,08/04/2020,FALSE,31,0,3,32,8,0,1,1,21
11742,08/04/2020,FALSE,86,7,11,25,9,0,2,2,21
11844,08/04/2020,FALSE,36,3,64,36,10,0,374,96,21
11895,08/04/2020,FALSE,128,26,221,433,33,0,78,34,21
11979,08/04/2020,FALSE,18,3,17,10,3,0,29,13,21
11996,08/04/2020,FALSE,31,2,11,10,49,0,3,1,21
12012,08/04/2020,FALSE,108,18,72,31,7,0,22,17,21
12055,08/04/2020,FALSE,19,1,8,17,4,0,12,7,21
12073,08/04/2020,FALSE,13,6,23,18,3,0,1,0,21
12079,08/04/2020,FALSE,56,7,114,54,21,0,24,23,21
12085,08/04/2020,FALSE,18,1,8,1,51,0,11,2,21
628,09/04/2020,TRUE,23,2,49,46,13,1,14,2,80
1519,09/04/2020,TRUE,20,4,4,9,2,0,60,13,80
1551,09/04/2020,TRUE,15,1,1,15,5,0,2,0,80
1998,09/04/2020,TRUE,49,7,10,13,31,1,0,1,80
3816,09/04/2020,TRUE,0,0,0,1,1,0,8,5,80
4886,09/04/2020,TRUE,22,15,24,39,29,1,2,2,80
6616,09/04/2020,TRUE,12,1,5,7,2,0,16,12,80
7177,09/04/2020,TRUE,33,6,10,23,22,0,2,1,80
7334,09/04/2020,TRUE,12,1,11,2,5,0,7,1,80
7388,09/04/2020,TRUE,202,6,74,42,15,0,1,1,80
8270,09/04/2020,TRUE,44,4,14,17,18,0,15,8,80
8869,09/04/2020,TRUE,26,3,14,36,17,0,0,0,80
9748,09/04/2020,TRUE,71,3,32,20,17,0,4,2,80
11055,09/04/2020,FALSE,562,37,892,104,23,0,25,12,20
11083,09/04/2020,TRUE,235,2,23,19,6,0,91,40,20
11091,09/04/2020,FALSE,112,22,54,72,25,0,0,0,20
11116,09/04/2020,FALSE,39,0,5,27,8,0,18,4,20
11189,09/04/2020,FALSE,4,0,1,0,0,1,4,4,20
11207,09/04/2020,FALSE,19,4,28,6,13,0,44,20,20
11218,09/04/2020,FALSE,4,1,1,1,3,0,10,4,20
11262,09/04/2020,FALSE,46,4,8,10,15,0,5,3,20
11277,09/04/2020,FALSE,12,5,15,21,8,0,21,8,20
11286,09/04/2020,FALSE,1,0,1,1,2,0,9,1,20
11319,09/04/2020,FALSE,40,9,152,54,36,0,27,8,20
11334,09/04/2020,FALSE,2,0,10,3,2,0,14,7,20
11410,09/04/2020,FALSE,76,23,31,110,12,2,49,21,20
11438,09/04/2020,FALSE,134,6,67,33,8,1,38,9,20
11467,09/04/2020,FALSE,2,0,16,3,30,0,61,24,20
11495,09/04/2020,FALSE,169,11,62,40,11,0,35,13,20
11496,09/04/2020,TRUE,21,5,20,36,13,0,156,90,20
11499,09/04/2020,FALSE,166,13,33,63,24,0,42,8,20
11602,09/04/2020,FALSE,21,0,1,25,3,0,35,24,20
11606,09/04/2020,FALSE,12,0,2,2,2,0,5,1,20
11629,09/04/2020,FALSE,12,0,4,7,9,0,8,2,20
11648,09/04/2020,FALSE,20,0,10,5,6,0,88,42,20
11743,09/04/2020,TRUE,8,0,8,1,4,0,0,1,20
11747,09/04/2020,FALSE,37,5,15,9,8,0,7,1,20
11767,09/04/2020,FALSE,480,13,124,90,19,0,20,2,20
11891,09/04/2020,FALSE,15,1,9,10,0,0,44,21,20
11898,09/04/2020,FALSE,29,2,13,15,8,0,3,1,20
11913,09/04/2020,FALSE,257,8,73,40,13,0,14,2,20
11978,09/04/2020,FALSE,15,1,6,5,2,0,119,56,20
11982,09/04/2020,FALSE,6,1,15,1,6,0,11,2,20
